"categoria","termino","descripcion","genes_universo","genes_conjunto","esperados","p","genes","q"
"KEGG","bbk00900","Terpenoid backbone biosynthesis",7,0,1.2,1,"",1
"KEGG","bbk02024","Quorum sensing",19,0,3.4,1,"",1
"KEGG","bbk02030","Bacterial chemotaxis",5,0,0.9,1,"",1
"KEGG","bbk02040","Flagellar assembly",25,0,4.4,1,"",1
"KEGG","bbk03060","Protein export",12,0,2.1,1,"",1
"KEGG","bbk03410","Base excision repair",11,0,1.9,1,"",1
"KEGG","bbk03420","Nucleotide excision repair",7,0,1.2,1,"",1
"KEGG","bbk04122","Sulfur relay system",3,0,0.5,1,"",1
"InterPro","IPR000182","GNAT domain",3,0,0.5,1,"",1
"InterPro","IPR000194","ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain",4,0,0.7,1,"",1
"InterPro","IPR000362","Fumarate lyase family",3,0,0.5,1,"",1
"InterPro","IPR000462","CDP-alcohol phosphatidyltransferase",3,0,0.5,1,"",1
"InterPro","IPR000515","ABC transporter type 1, transmembrane domain MetI-like",11,0,1.9,1,"",1
"InterPro","IPR000522","ABC transporter, permease protein, BtuC-like",3,0,0.5,1,"",1
"InterPro","IPR000640","Elongation factor EFG, domain V-like",3,0,0.5,1,"",1
"InterPro","IPR000795","Translational (tr)-type GTP-binding domain",7,0,1.2,1,"",1
"InterPro","IPR000836","Phosphoribosyltransferase domain",4,0,0.7,1,"",1
"InterPro","IPR001048","Aspartate/glutamate/uridylate kinase",4,0,0.7,1,"",1
"InterPro","IPR001279","Metallo-beta-lactamase",3,0,0.5,1,"",1
"InterPro","IPR001444","Flagellar basal body rod protein, N-terminal",5,0,0.9,1,"",1
"InterPro","IPR001478","PDZ domain",4,0,0.7,1,"",1
"InterPro","IPR001626","ABC transporter, TroCD-like",3,0,0.5,1,"",1
"InterPro","IPR001650","Helicase, C-terminal",6,0,1.1,1,"",1
"InterPro","IPR001750","NADH:quinone oxidoreductase/Mrp antiporter, membrane subunit",5,0,0.9,1,"",1
"InterPro","IPR001940","Peptidase S1C",3,0,0.5,1,"",1
"InterPro","IPR002104","Integrase, catalytic domain",3,0,0.5,1,"",1
"InterPro","IPR002109","Glutaredoxin",3,0,0.5,1,"",1
"InterPro","IPR002300","Aminoacyl-tRNA synthetase, class Ia",3,0,0.5,1,"",1
"InterPro","IPR002481","Ferric-uptake regulator",3,0,0.5,1,"",1
"InterPro","IPR002562","3-5 exonuclease domain",3,0,0.5,1,"",1
"InterPro","IPR003029","S1 domain",3,0,0.5,1,"",1
"InterPro","IPR004087","K Homology domain",4,0,0.7,1,"",1
"InterPro","IPR004154","Anticodon-binding",3,0,0.5,1,"",1
"InterPro","IPR004161","Translation elongation factor EFTu-like, domain 2",5,0,0.9,1,"",1
"InterPro","IPR004821","Cytidyltransferase-like domain",3,0,0.5,1,"",1
"InterPro","IPR005122","Uracil-DNA glycosylase-like",3,0,0.5,1,"",1
"InterPro","IPR005135","Endonuclease/exonuclease/phosphatase",3,0,0.5,1,"",1
"InterPro","IPR005225","Small GTP-binding protein domain",10,0,1.8,1,"",1
"InterPro","IPR005594","Trimeric autotransporter adhesin YadA-like, C-terminal membrane anchor domain",3,0,0.5,1,"",1
"InterPro","IPR006171","TOPRIM domain",5,0,0.9,1,"",1
"InterPro","IPR006638","Elp3/MiaA/NifB-like, radical SAM core domain",4,0,0.7,1,"",1
"InterPro","IPR007197","Radical SAM",5,0,0.9,1,"",1
"InterPro","IPR008635","Trimeric autotransporter adhesin YadA-like, stalk domain",3,0,0.5,1,"",1
"InterPro","IPR008915","Peptidase M50",3,0,0.5,1,"",1
"InterPro","IPR008921","DNA polymerase III, clamp loader complex, gamma/delta/delta subunit, C-terminal",3,0,0.5,1,"",1
"InterPro","IPR008948","L-Aspartase-like",3,0,0.5,1,"",1
"InterPro","IPR008949","Isoprenoid synthase domain superfamily",3,0,0.5,1,"",1
"InterPro","IPR009003","Peptidase S1, PA clan",3,0,0.5,1,"",1
"InterPro","IPR009008","Valyl/Leucyl/Isoleucyl-tRNA synthetase, editing domain",3,0,0.5,1,"",1
"InterPro","IPR009019","K homology domain superfamily, prokaryotic type",3,0,0.5,1,"",1
"InterPro","IPR010065","Amino acid ABC transporter, permease protein, 3-TM domain",4,0,0.7,1,"",1
"InterPro","IPR010642","Invasion protein B",6,0,1.1,1,"",1
"InterPro","IPR010930","Flagellar basal-body/hook protein, C-terminal domain",5,0,0.9,1,"",1
"InterPro","IPR010994","RuvA domain 2-like",4,0,0.7,1,"",1
"InterPro","IPR011010","DNA breaking-rejoining enzyme, catalytic core",3,0,0.5,1,"",1
"InterPro","IPR011049","Serralysin-like metalloprotease, C-terminal",3,0,0.5,1,"",1
"InterPro","IPR011055","Duplicated hybrid motif",3,0,0.5,1,"",1
"InterPro","IPR011129","Cold shock domain",3,0,0.5,1,"",1
"InterPro","IPR011257","DNA glycosylase",3,0,0.5,1,"",1
"InterPro","IPR011335","Restriction endonuclease type II-like",3,0,0.5,1,"",1
"InterPro","IPR011527","ABC transporter type 1, transmembrane domain",4,0,0.7,1,"",1
"InterPro","IPR011545","DEAD/DEAH box helicase domain",5,0,0.9,1,"",1
"InterPro","IPR011701","Major facilitator superfamily",5,0,0.9,1,"",1
"InterPro","IPR011782","Peptidase S1C, Do",3,0,0.5,1,"",1
"InterPro","IPR012338","Beta-lactamase/transpeptidase-like",4,0,0.7,1,"",1
"InterPro","IPR013155","Methionyl/Valyl/Leucyl/Isoleucyl-tRNA synthetase, anticodon-binding",3,0,0.5,1,"",1
"InterPro","IPR013740","Redoxin",3,0,0.5,1,"",1
"InterPro","IPR013760","DNA topoisomerase, type IIA-like domain superfamily",4,0,0.7,1,"",1
"InterPro","IPR013762","Integrase-like, catalytic domain superfamily",3,0,0.5,1,"",1
"InterPro","IPR014001","Helicase superfamily 1/2, ATP-binding domain",7,0,1.2,1,"",1
"InterPro","IPR015797","NUDIX hydrolase-like domain superfamily",3,0,0.5,1,"",1
"InterPro","IPR015946","K homology domain-like, alpha/beta",5,0,0.9,1,"",1
"InterPro","IPR016047","Peptidase M23",3,0,0.5,1,"",1
"InterPro","IPR016181","Acyl-CoA N-acyltransferase",3,0,0.5,1,"",1
"InterPro","IPR017871","ABC transporter-like, conserved site",23,0,4.1,1,"",1
"InterPro","IPR017896","4Fe-4S ferredoxin-type, iron-sulphur binding domain",3,0,0.5,1,"",1
"InterPro","IPR017900","4Fe-4S ferredoxin, iron-sulphur binding, conserved site",3,0,0.5,1,"",1
"InterPro","IPR017911","MacB, ATP-binding domain",3,0,0.5,1,"",1
"InterPro","IPR017937","Thioredoxin, conserved site",4,0,0.7,1,"",1
"InterPro","IPR019776","Flagellar basal body rod protein, conserved site",3,0,0.5,1,"",1
"InterPro","IPR020013","Flagellar hook-basal body protein, FlgE/F/G",3,0,0.5,1,"",1
"InterPro","IPR020557","Fumarate lyase, conserved site",3,0,0.5,1,"",1
"InterPro","IPR020846","Major facilitator superfamily domain",6,0,1.1,1,"",1
"InterPro","IPR022761","Fumarate lyase, N-terminal",3,0,0.5,1,"",1
"InterPro","IPR022967","RNA-binding domain, S1",3,0,0.5,1,"",1
"InterPro","IPR023346","Lysozyme-like domain superfamily",8,0,1.4,1,"",1
"InterPro","IPR024083","Fumarase/histidase, N-terminal",3,0,0.5,1,"",1
"InterPro","IPR027266","GTP-binding protein TrmE/Aminomethyltransferase GcvT, domain 1",3,0,0.5,1,"",1
"InterPro","IPR029045","ClpP/crotonase-like domain superfamily",5,0,0.9,1,"",1
"InterPro","IPR029055","Nucleophile aminohydrolases, N-terminal",3,0,0.5,1,"",1
"InterPro","IPR029057","Phosphoribosyltransferase-like",4,0,0.7,1,"",1
"InterPro","IPR029058","Alpha/Beta hydrolase fold",6,0,1.1,1,"",1
"InterPro","IPR031157","Tr-type G domain, conserved site",6,0,1.1,1,"",1
"InterPro","IPR032466","Metal-dependent hydrolase",3,0,0.5,1,"",1
"InterPro","IPR034904","Fe-S cluster assembly domain superfamily",3,0,0.5,1,"",1
"InterPro","IPR035647","EF-G domain III/V-like",4,0,0.7,1,"",1
"InterPro","IPR035906","MetI-like superfamily",11,0,1.9,1,"",1
"InterPro","IPR036034","PDZ superfamily",4,0,0.7,1,"",1
"InterPro","IPR036259","MFS transporter superfamily",7,0,1.2,1,"",1
"InterPro","IPR036390","Winged helix DNA-binding domain superfamily",8,0,1.4,1,"",1
"InterPro","IPR036393","Acetylglutamate kinase-like superfamily",4,0,0.7,1,"",1
"InterPro","IPR036397","Ribonuclease H superfamily",7,0,1.2,1,"",1
"InterPro","IPR036621","Anticodon-binding domain superfamily",3,0,0.5,1,"",1
"InterPro","IPR036640","ABC transporter type 1, transmembrane domain superfamily",4,0,0.7,1,"",1
"InterPro","IPR036691","Endonuclease/exonuclease/phosphatase superfamily",3,0,0.5,1,"",1
"InterPro","IPR036866","Ribonuclease Z/Hydroxyacylglutathione hydrolase-like",3,0,0.5,1,"",1
"InterPro","IPR036895","Uracil-DNA glycosylase-like domain superfamily",3,0,0.5,1,"",1
"InterPro","IPR037294","ABC transporter, BtuC-like",6,0,1.1,1,"",1
"InterPro","IPR037925","Flagellar hook-basal body protein, FlgE/F/G-like",3,0,0.5,1,"",1
"InterPro","IPR038696","Invasion protein B superfamily",6,0,1.1,1,"",1
"InterPro","IPR039421","Type 1 protein exporter",4,0,0.7,1,"",1
"InterPro","IPR043130","CDP-alcohol phosphatidyltransferase, transmembrane domain",3,0,0.5,1,"",1
"InterPro","IPR043429","ABC transporter membrane protein permease protein ArtM/GltK/GlnP/TcyL/YhdX-like",3,0,0.5,1,"",1
"InterPro","IPR045584","Pilin-like",3,0,0.5,1,"",1
"InterPro","IPR046346","Aminoacid dehydrogenase-like, N-terminal domain superfamily",4,0,0.7,1,"",1
"InterPro","IPR046348","SIS domain superfamily",3,0,0.5,1,"",1
"Pfam","PF00009","Elongation factor Tu GTP binding domain",3,0,0.5,1,"",1
"Pfam","PF00132","Bacterial transferase hexapeptide (six repeats)",4,0,0.7,1,"",1
"Pfam","PF00133","tRNA synthetases class I (I, L, M and V)",3,0,0.5,1,"",1
"Pfam","PF00206","Lyase",3,0,0.5,1,"",1
"Pfam","PF00361","Proton-conducting membrane transporter",5,0,0.9,1,"",1
"Pfam","PF00460","Flagella basal body rod protein",5,0,0.9,1,"",1
"Pfam","PF00528","Binding-protein-dependent transport system inner membrane component",11,0,1.9,1,"",1
"Pfam","PF00664","ABC transporter transmembrane region",4,0,0.7,1,"",1
"Pfam","PF00696","Amino acid kinase family",4,0,0.7,1,"",1
"Pfam","PF01032","FecCD transport family",5,0,0.9,1,"",1
"Pfam","PF01066","CDP-alcohol phosphatidyltransferase",3,0,0.5,1,"",1
"Pfam","PF01134","Glucose inhibited division protein A",3,0,0.5,1,"",1
"Pfam","PF01475","Ferric uptake regulator family",3,0,0.5,1,"",1
"Pfam","PF01551","Peptidase family M23",3,0,0.5,1,"",1
"Pfam","PF03129","Anticodon binding domain",3,0,0.5,1,"",1
"Pfam","PF03144","Elongation factor Tu domain 2",5,0,0.9,1,"",1
"Pfam","PF03372","Endonuclease/Exonuclease/phosphatase family",3,0,0.5,1,"",1
"Pfam","PF03895","YadA-like membrane anchor domain",3,0,0.5,1,"",1
"Pfam","PF05662","Coiled stalk of trimeric autotransporter adhesin",3,0,0.5,1,"",1
"Pfam","PF06429","Flagellar basal body rod FlgEFG protein C-terminal",5,0,0.9,1,"",1
"Pfam","PF06776","Invasion associated locus B (IalB) protein",6,0,1.1,1,"",1
"Pfam","PF07690","Major Facilitator Superfamily",6,0,1.1,1,"",1
"Pfam","PF08264","Anticodon-binding domain of tRNA ligase",3,0,0.5,1,"",1
"Pfam","PF13365","Trypsin-like peptidase domain",3,0,0.5,1,"",1
