"","baseMean","log2FoldChange","lfcSE","pvalue","padj","wp"
"lcl|NC_008783.1_cds_WP_005766189.1_236",326.313384807144,0.254081940065523,0.315205478423461,0.301523198699593,0.417412372031563,"WP_005766189.1"
"lcl|NC_008783.1_cds_WP_005766192.1_237",730.710274861192,0.319734777889186,0.198591531883506,0.0519927960493288,0.10083709217423,"WP_005766192.1"
"lcl|NC_008783.1_cds_WP_005766194.1_238",3487.79247736489,0.799572240548856,0.195315712841748,1.94663339560583e-05,0.000102069051937739,"WP_005766194.1"
"lcl|NC_008783.1_cds_WP_005766195.1_239",1712.94764277644,0.366510824496738,0.212581444300783,0.0400930051633833,0.0812140361001866,"WP_005766195.1"
"lcl|NC_008783.1_cds_WP_005766197.1_240",387.662546985155,0.156503376324726,0.184166808360871,0.280588644448743,0.393954435630048,"WP_005766197.1"
"lcl|NC_008783.1_cds_WP_005766199.1_241",506.982434495397,0.116230866916852,0.176659219972137,0.405805365200092,0.523196822542925,"WP_005766199.1"
"lcl|NC_008783.1_cds_WP_005766201.1_242",6.45204967641549,-0.289769789061467,0.633014948725521,0.40662692618778,0.523196822542925,"WP_005766201.1"
"lcl|NC_008783.1_cds_WP_005766203.1_243",387.337475825254,0.0410190915641718,0.0997930151669932,0.603435444773531,0.70519822688031,"WP_005766203.1"
"lcl|NC_008783.1_cds_WP_005766204.1_244",1586.82804332647,-0.00723617527634616,0.136685943323023,0.947811827657503,0.961061404760478,"WP_005766204.1"
"lcl|NC_008783.1_cds_WP_005766206.1_245",353.232555863511,-0.655946826326113,0.287067391326325,0.00879202555658567,0.022599892157384,"WP_005766206.1"
"lcl|NC_008783.1_cds_WP_005766207.1_246",589.674054573892,-0.814347278239382,0.183896340819271,4.32044271403853e-06,2.70884900324638e-05,"WP_005766207.1"
"lcl|NC_008783.1_cds_WP_005766209.1_247",978.605283105577,-1.18161570574652,0.252752284006519,5.70723049819983e-07,4.6641849243909e-06,"WP_005766209.1"
"lcl|NC_008783.1_cds_WP_005766211.1_248",956.762548616732,-0.132343035104528,0.183289444795852,0.360837833261366,0.478291758853153,"WP_005766211.1"
"lcl|NC_008783.1_cds_WP_005766213.1_249",1678.31826481015,0.0100539702165594,0.237037511603151,0.958246544181217,0.96640183391893,"WP_005766213.1"
"lcl|NC_008783.1_cds_WP_005766215.1_250",572.142763103846,0.18273080521774,0.239346692092799,0.33533612708531,0.452074301019445,"WP_005766215.1"
"lcl|NC_008783.1_cds_WP_005766217.1_251",2669.56317612683,-0.804657173817398,0.627921536710055,0.0427181388030647,0.0859439634662677,"WP_005766217.1"
"lcl|NC_008783.1_cds_WP_005766219.1_252",76.0246418017776,-1.18554629729923,0.483071768102901,0.00176580175352569,0.00559485314953994,"WP_005766219.1"
"lcl|NC_008783.1_cds_WP_005766221.1_253",3388.88749410418,-1.36227338472695,0.302868404984487,8.03231534723036e-07,6.3035057526278e-06,"WP_005766221.1"
"lcl|NC_008783.1_cds_WP_005766222.1_254",55.5677525069569,-1.17756372813752,0.375804435088581,0.000279854733491578,0.00112036438914703,"WP_005766222.1"
"lcl|NC_008783.1_cds_WP_005766225.1_255",437.495685071722,0.195667157540708,0.230343146498412,0.283288917337399,0.397274990585583,"WP_005766225.1"
"lcl|NC_008783.1_cds_WP_005766227.1_256",455.547629201265,-0.0349882175313418,0.165232063256375,0.793668278505245,0.857335378330643,"WP_005766227.1"
"lcl|NC_008783.1_cds_WP_005766230.1_257",370.938896464777,-0.0578660607150601,0.126043873072798,0.562123330067466,0.673524920252728,"WP_005766230.1"
"lcl|NC_008783.1_cds_WP_005766233.1_258",895.458245167336,0.07944798795655,0.107583434579304,0.341649190893754,0.4597974709019,"WP_005766233.1"
"lcl|NC_008783.1_cds_WP_005766235.1_259",168.346557823341,-0.338344093871383,0.189912891719028,0.0348177777162321,0.0722575597088179,"WP_005766235.1"
"lcl|NC_008783.1_cds_WP_005766238.1_260",139.778815606764,-0.558122298204774,0.219057751268754,0.00503730392229512,0.0140451885833405,"WP_005766238.1"
"lcl|NC_008783.1_cds_WP_005766240.1_261",123.747605657389,-0.894014111704703,0.257762530974255,0.000183140785561349,0.000780654067950355,"WP_005766240.1"
"lcl|NC_008783.1_cds_WP_005766242.1_262",690.021840698466,-1.27014694343388,0.244349854754618,3.14639157482158e-08,3.45229075570701e-07,"WP_005766242.1"
"lcl|NC_008783.1_cds_WP_005766244.1_263",2266.30843440516,-0.493151228315083,0.235021078026961,0.0160967181632841,0.0379972331145252,"WP_005766244.1"
"lcl|NC_008783.1_cds_WP_005766249.1_264",189.191071785256,-0.417800198716498,0.257164717184667,0.0499536997983052,0.0975208142685201,"WP_005766249.1"
"lcl|NC_008783.1_cds_WP_005766252.1_265",8193.27520828981,0.435588132421398,0.270955856885945,0.051465202514178,0.0999774835726244,"WP_005766252.1"
"lcl|NC_008783.1_cds_WP_005766255.1_266",246.906982614343,0.178332158289991,0.24224986115147,0.353099549382878,0.471197033804854,"WP_005766255.1"
"lcl|NC_008783.1_cds_WP_005766258.1_267",247.565013777266,0.261219690073492,0.155204953594686,0.0421314688034337,0.0849078070273282,"WP_005766258.1"
"lcl|NC_008783.1_cds_WP_005766260.1_268",310.986673521507,-0.343296940911588,0.402956735785052,0.254024334267589,0.365436326213168,"WP_005766260.1"
"lcl|NC_008783.1_cds_WP_005766262.1_269",909.525964702575,-0.22090266816723,0.238142794027143,0.241430163008209,0.350177164216312,"WP_005766262.1"
"lcl|NC_008783.1_cds_WP_005766264.1_270",979.972895669795,-0.597978613176019,0.358517209926109,0.0382633967055261,0.0781760777518076,"WP_005766264.1"
"lcl|NC_008783.1_cds_WP_005766266.1_271",1956.48543119445,0.694099093888239,0.120389215653916,4.72992785928352e-09,6.4844083837057e-08,"WP_005766266.1"
"lcl|NC_008783.1_cds_WP_005766267.1_272",833.141665239747,0.207153687898977,0.142851476263183,0.0709068243904364,0.130675873876621,"WP_005766267.1"
