"","baseMean","log2FoldChange","lfcSE","pvalue","padj","wp"
"lcl|NC_008783.1_cds_WP_005767837.1_1030",543.925143163758,0.243854152815603,0.238741029278674,0.180599659613369,0.291718959048061,"WP_005767837.1"
"lcl|NC_008783.1_cds_WP_005767840.1_1031",86627.6465519098,2.05702049823468,0.332917506161262,1.1127240347641e-11,3.11112369371744e-10,"WP_005767840.1"
"lcl|NC_008783.1_cds_WP_005767842.1_1032",8716.8359788042,2.20694751817541,0.360881036798322,1.09367507486416e-11,3.11112369371744e-10,"WP_005767842.1"
"lcl|NC_008783.1_cds_WP_005767844.1_1033",4827.51787820343,0.0996007202221626,0.230716819121976,0.576982067830311,0.698514078027698,"WP_005767844.1"
"lcl|NC_008783.1_cds_WP_005767846.1_1034",847.952758788925,-0.440973646993988,0.13896039891073,0.000945766837425814,0.00361221914681343,"WP_005767846.1"
"lcl|NC_008783.1_cds_WP_005767848.1_1035",25929.9072400222,-0.622884805460945,0.220444172754516,0.00226586495822255,0.0076021542219381,"WP_005767848.1"
"lcl|NC_008783.1_cds_WP_005767850.1_1036",833.038621274473,-0.398442754806265,0.138926456303012,0.00229869267992859,0.00766662572686041,"WP_005767850.1"
"lcl|NC_008783.1_cds_WP_005767852.1_1038",0.255118291509546,0,0.819481185662621,1,1,"WP_005767852.1"
"lcl|NC_008783.1_cds_WP_005767854.1_1039",826.930549190942,-0.183765567196581,0.397551080547367,0.528653455996882,0.656300122691457,"WP_005767854.1"
"lcl|NC_008783.1_cds_BARBAKC583_RS07000_1041",1.20182890681445,-0.0676066969536586,0.692045080919733,0.826204476290771,0.890864380842352,"BARBAKC583_RS07000"
"lcl|NC_008783.1_cds_BARBAKC583_RS05780_1042",0.558396487292031,0.202948892586901,0.788793891617524,0.37987906350227,0.51541016314632,"BARBAKC583_RS05780"
"lcl|NC_008783.1_cds_WP_035453368.1_1043",1.32286859298074,-0.389587212535598,0.764054539262479,0.203769051420312,0.321683409175532,"WP_035453368.1"
"lcl|NC_008783.1_cds_BARBAKC583_RS07135_1044",29.1975145441777,0.0299687052364468,0.279562479337568,0.89078982447881,0.934536602916484,"BARBAKC583_RS07135"
